"","fit","lwr","upr"
"1283",1969.59182779614,976.57348654574,2962.61016904654
"1284",2722.92287954551,1615.17146021173,3830.6742988793
"1285",3475.88984955771,2197.5257108148,4754.25398830063
"1286",1153.57512819504,247.994716232276,2059.15554015781
"1287",3198.56061238606,2090.8138421721,4306.30738260002
"1288",988.373123909798,82.7806012771373,1893.96564654246
"1289",772.565749845782,-505.808868628052,2050.94036831962
"1290",1744.06028359398,838.389037580219,2649.73152960773
"1291",4268.1629830875,3362.64489478743,5173.68107138756
"1292",2093.44259177945,814.886888707939,3371.99829485096
"1293",1686.27409735387,578.531592500885,2794.01660220685
"1294",1911.0802883991,803.211040766837,3018.94953603136
"1295",84.4453533664757,-821.092420685574,989.983127418525
"1296",1376.38857043842,470.8560469642,2281.92109391264
"1297",1772.16147282231,664.281588882966,2880.04135676165
"1298",982.227301887489,197.044763426895,1767.40984034808
"1299",845.707792387351,-145.770632976279,1837.18621775098
"1300",1771.56061330577,780.174076435284,2762.94715017626
"1301",745.96372165264,-92.8690050241961,1584.79644832948
"1302",2762.34986598646,1923.44475453296,3601.25497743996
"1303",3291.85589382106,2184.09885637612,4399.61293126599
"1304",1269.23559050112,363.703390882494,2174.76779011974
"1305",-580.980768235162,-1690.07522023217,528.113683761842
"1306",5637.24178681995,4645.86814291829,6628.61543072161
"1307",728.440826030318,-379.309001329869,1836.19065339051
"1308",1193.89676146831,354.933831684785,2032.85969125184
"1309",4917.51641994795,3926.14217346766,5908.89066642824
"1310",1821.62879999984,-389.974550971708,4033.23215097138
"1311",768.527089310962,-339.359210541264,1876.41338916319
"1312",4173.16226386011,3065.30257737289,5281.02195034733
"1313",2340.34658168422,1348.8741426857,3331.81902068273
"1314",4802.07514887523,3523.70288449464,6080.44741325581
"1315",3883.54833310523,2978.01206178986,4789.0846044206
"1316",3652.21086987547,2660.82224893453,4643.59949081641
"1317",1558.1862956644,450.445074762555,2665.92751656625
"1318",885.591135545982,-20.0011995946302,1791.18347068659
"1319",3475.56338833591,2197.20199824186,4753.92477842997
"1320",1870.98387806275,763.118892127202,2978.84886399829
"1321",2367.62796857659,1376.25949108312,3358.99644607007
"1322",2891.65312981284,1900.27588849266,3883.03037113302
"1323",2862.75061957593,1871.37955308395,3854.12168606791
"1324",4852.47360278809,3861.00133406194,5843.94587151425
"1325",1588.64347327009,683.122271506145,2494.16467503403
"1326",3038.59695838103,2047.21209696166,4029.9818198004
"1327",-543.058638481816,-1652.02865938242,565.91138241879
"1328",3879.65387081763,2888.18658004741,4871.12116158784
"1329",2450.47334406251,1342.72222686077,3558.22446126425
"1330",1791.61343808351,800.143810088801,2783.08306607822
"1331",2892.79568878619,1901.32539429397,3884.26598327841
"1332",2260.05398115601,1152.1773812871,3367.93058102492
"1333",2805.01109635997,1966.10084029169,3643.92135242825
"1334",3274.53460268937,2166.64730156598,4382.42190381275
"1335",2375.83648544488,1590.63425744869,3161.03871344108
"1336",668.225707244369,-439.526269809676,1775.97768429841
"1337",2124.96658689224,1219.31579221147,3030.617381573
"1338",1109.27312344404,202.110456029012,2016.43579085906
"1339",2691.18273211486,1699.72319129279,3682.64227293693
"1340",1153.24103614579,161.870948966811,2144.61112332477
"1341",-84.0210025267959,-1191.77018285726,1023.72817780367
"1342",791.27972166942,-487.081668424732,2069.64111176357
"1343",2936.80714849031,1829.05279645972,4044.5615005209
"1344",2453.46638579277,1175.09954240392,3731.83322918162
"1345",74.4464126069992,-1204.75810365398,1353.65092886798
"1346",3025.24257914427,2033.86252717318,4016.62263111537
"1347",1251.54606238143,-27.0109080235413,2530.10303278639
"1348",2737.35493609585,1458.77692245347,4015.93294973822
"1349",4010.62192429595,3171.71596385798,4849.52788473393
"1350",1816.65432082892,708.915033512722,2924.39360814511
"1351",1766.1286482415,925.171635120528,2607.08566136248
"1352",3424.91569445135,2433.42872658558,4416.40266231712
"1353",3365.07356072995,2526.18022236558,4203.96689909433
"1354",2555.05237258662,1563.68174207848,3546.42300309475
"1355",1378.73636868148,387.256047972247,2370.21668939072
"1356",3107.64203477186,2116.26600130905,4099.01806823467
"1357",1058.80391696261,153.191120849837,1964.41671307538
"1358",2975.73302009439,1697.3695883827,4254.09645180608
"1359",3278.6146371585,2287.03723871921,4270.19203559778
"1360",573.413797761063,-535.411467078646,1682.23906260077
"1361",3883.21785016074,3044.33158647159,4722.1041138499
"1362",2874.76441117088,1883.39034095738,3866.13848138438
"1363",946.997608747565,-160.744879020725,2054.74009651585
"1364",2134.45331705651,1228.91952212668,3039.98711198634
"1365",799.799712984346,-191.580776994881,1791.18020296357
"1366",2490.31452291533,1382.45457829555,3598.17446753511
"1367",2271.87973558247,707.124986948674,3836.63448421627
"1368",4781.49761628038,3673.61241687698,5889.38281568379
"1369",3585.92929975381,2680.39214848941,4491.46645101822
"1370",4487.0807770182,3495.70995473571,5478.45159930069
"1371",2556.98938644741,1816.25532764467,3297.72344525015
"1372",2683.93304481956,1778.34617466399,3589.51991497513
"1373",2134.45331705651,1228.91952212668,3039.98711198634
"1374",2961.21353283386,1853.45815860182,4068.9689070659
"1375",4265.60814155633,3480.45381936856,5050.76246374409
"1376",2442.59670292669,1164.01260136939,3721.18080448399
"1377",1129.56690649828,224.035804182109,2035.09800881445
"1378",5585.05540544924,4477.30913237113,6692.80167852735
"1379",2455.25865490988,1463.79487301809,3446.72243680166
"1380",453.038835103319,-826.169355248539,1732.24702545518
"1381",1379.71662880524,101.356146660465,2658.07711095001
"1382",5157.89369453945,4372.71193063676,5943.07545844214
"1383",1341.14192378363,435.605897439146,2246.67795012811
"1384",4171.63989187941,3180.25546042206,5163.02432333675
"1385",2772.03197748327,1664.14373315284,3879.9202218137
"1386",348.210544728371,-930.15756467632,1626.57865413306
"1387",2586.5534740186,1478.80153394464,3694.30541409256
"1388",2539.85643376388,1634.25565984861,3445.45720767916
"1389",1026.98282930801,-81.9867984308671,2135.95245704689
"1390",3366.80532728075,2461.26814478,4272.3425097815
"1391",1204.5849459086,297.350766257104,2111.81912556009
"1392",918.111958551423,-73.2672860950114,1909.49120319786
"1393",2961.21353283386,1853.45815860182,4068.9689070659
"1394",3270.3342958776,2162.59320880195,4378.07538295325
"1395",854.557456130008,15.6574746820294,1693.45743757799
"1396",2494.12900633828,1502.74148629728,3485.51652637929
"1397",3757.189753976,2918.30793226296,4596.07157568903
"1398",2108.05506485522,829.510102839276,3386.60002687116
"1399",1529.48001176257,744.321839685066,2314.63818384007
"1400",2052.65892740726,1061.1930011205,3044.12485369401
"1401",2661.97414402246,1670.59883149063,3653.34945655428
"1402",2633.22933443582,1068.47446429183,4197.98420457982
"1403",1676.08195686425,684.695997424069,2667.46791630444
"1404",2779.80241596129,1672.05058371214,3887.55424821044
"1405",2785.79642623503,1794.42953127724,3777.16332119283
"1406",2602.5383541706,1817.33821758675,3387.73849075445
"1407",2157.86537838473,1252.19594005135,3063.53481671811
"1408",2418.66233856819,1513.04697651039,3324.27770062598
"1409",864.883252554679,-40.7146323020673,1770.48113741143
"1410",2886.20885064428,1894.65817665379,3877.75952463477
"1411",3532.38697680168,2253.81595912283,4810.95799448053
"1412",3038.59695838103,2047.21209696166,4029.9818198004
"1413",1492.30998210395,384.426167891879,2600.19379631603
"1414",3160.75164621095,2255.15684074312,4066.34645167877
"1415",1649.12952402472,810.236932146183,2488.02211590325
"1416",3877.67642731776,2312.5755891388,5442.77726549671
"1417",3432.54155910502,2153.97846514034,4711.1046530697
"1418",1451.0723004605,459.699474986156,2442.44512593484
"1419",787.637281156123,-320.239318712719,1895.51388102496
"1420",4026.39382436582,2461.29132680681,5591.49632192482
"1421",2855.21028971924,1863.73650656744,3846.68407287103
"1422",1146.99939175606,155.52146421833,2138.47731929379
"1423",5189.1392024688,4081.26304303356,6297.01536190403
"1424",1687.71554292694,782.181708753282,2593.24937710059
"1425",3610.12139554453,2618.65128831198,4601.59150277707
"1426",1767.72755949582,862.12403185178,2673.33108713985
"1427",1679.7932788028,840.83144249854,2518.75511510705
"1428",883.215451185051,-22.3031941902595,1788.73409656036
"1429",1478.20867953868,370.467934970718,2585.94942410665
"1430",1127.16593500306,221.580089089142,2032.75178091698
"1431",2108.40555089644,1117.03644476683,3099.77465702606
"1432",1049.78739477221,58.4113613094821,2041.16342823493
"1433",2592.50600369297,1601.03843151784,3583.9735758681
"1434",2278.21273258682,1286.8421020787,3269.58336309494
"1435",3442.67644968204,2164.3139827939,4721.03891657018
"1436",2008.71421441043,1169.80705771636,2847.6213711045
"1437",4344.85042808667,3237.11463981624,5452.5862163571
"1438",2618.04324499633,1626.57086953122,3609.51562046145
"1439",791.251830206687,-200.204921108328,1782.7085815217
"1440",2522.86349969044,1617.32657583884,3428.40042354204
"1441",1692.12465248101,584.388984891013,2799.86032007101
"1442",-298.383544195821,-1205.75961635438,608.992527962741
"1443",1363.54101098644,372.163505037171,2354.9185169357
"1444",2389.30286390843,1550.39293204527,3228.21279577158
"1445",3624.93356468409,2517.1925988235,4732.67453054469
"1446",3445.09055451105,2166.72970170898,4723.45140731312
"1447",2246.44450137195,1255.05816793782,3237.83083480608
"1448",4171.61472024205,3386.38186845474,4956.84757202936
"1449",245.03780802367,-863.929728433783,1354.00534448112
"1450",3456.99961515401,2465.53052489582,4448.46870541219
"1451",2209.78127136597,1218.21228272267,3201.35026000927
"1452",2892.79568878619,1901.32539429397,3884.26598327841
"1453",1292.19327656466,13.8227533309046,2570.56379979842
"1454",3328.8346330045,2489.93200683909,4167.73725916991
"1455",2050.46945805406,1144.86911765278,2956.06979845535
"1456",3063.97776733901,2158.45305136538,3969.50248331264
"1457",-0.121994259911673,-1279.4443470022,1279.20035848237
"1458",3603.99207962883,2039.234954133,5168.74920512465
"1459",357.17990933825,-1207.57559561973,1921.93541429623
"1460",2013.07491051881,905.331989643713,3120.81783139392
"1461",3641.56724613805,2363.19429148684,4919.94020078927
"1462",2235.54946623161,1244.06299363982,3227.03593882339
"1463",4615.83005566195,3507.9543824595,5723.7057288644
"1464",3447.72652975622,2456.25826519829,4439.19479431415
"1465",1644.98717699136,537.244321158124,2752.7300328246
"1466",1342.56520561588,435.190242771035,2249.94016846073
"1467",6945.48158346783,5380.39018828624,8510.57297864942
"1468",3574.56042124392,2669.01951920859,4480.10132327924
"1469",2110.96018519955,1003.07364092668,3218.84672947242
"1470",-382.561084676622,-1661.94959553878,896.827426185537
"1471",3603.17484550978,2495.28683203144,4711.06285898811
"1472",1676.95922702594,771.357465018291,2582.56098903358
"1473",1971.4130712828,1065.82056214428,2877.00558042131
"1474",4276.66666734338,3371.06706660786,5182.26626807891
"1475",3807.13521064553,2968.22495457725,4646.0454667138
"1476",2581.28675109462,1589.82189775772,3572.75160443152
"1477",1821.72319572618,982.774701752336,2660.67168970003
"1478",2430.05701662777,1438.592544815,3421.52148844053
"1479",4294.96055185482,2730.2004505395,5859.72065317013
"1480",3854.45341514775,2576.07837044409,5132.8284598514
"1481",3374.34016441539,2468.73949272142,4279.94083610936
"1482",575.241375746848,-703.129306854473,1853.61205834817
"1483",2298.34541010783,1392.75823213337,3203.9325880823
"1484",3482.94243309429,2577.26043878129,4388.62442740729
"1485",163.541471348585,-829.214717657331,1156.2976603545
"1486",682.438225442721,-308.936490009445,1673.81294089489
"1487",1732.82486951363,454.274770040824,3011.37496898643
"1488",331.939105168036,-575.434145762665,1239.31235609874
"1489",-574.332054625171,-1481.71185706188,333.047747811539
"1490",1972.90406191328,981.443661171848,2964.36446265472
"1491",4856.61766350927,3951.03191055924,5762.2034164593
"1492",3481.62637772263,2373.88331108629,4589.36944435896
"1493",-323.981577713355,-1889.12259217784,1241.15943675113
"1494",-1036.68176294685,-1877.44682457145,-195.916701322256
"1495",1797.61094414333,519.247587351342,3075.97430093532
"1496",3135.61372919646,2027.75783412617,4243.46962426676
"1497",913.131392327868,-78.3279905083651,1904.5907751641
"1498",-1022.50506285438,-1929.67585983387,-115.33426587489
"1499",4738.55572870354,3630.69102938617,5846.42042802091
"1500",-398.912938483394,-1507.88295938402,710.057082417228
"1501",1111.79347825518,120.413665423761,2103.17329108659
"1502",4434.22799999977,2222.62464902833,6645.8313509712
"1503",3957.94030166555,2850.19958182804,5065.68102150306
"1504",5089.34551033386,4097.96116109035,6080.72985957738
"1505",1993.58407294875,1002.10163005655,2985.06651584095
"1506",-1090.84872813893,-2083.60017517987,-98.0972810979861
"1507",642.987430811595,-349.765218475601,1635.74008009879
"1508",1601.53267230836,610.060422591032,2593.0049220257
"1509",2101.95922919675,994.103334126433,3209.81512426706
"1510",3744.10817775489,2905.20517556374,4583.01117994603
"1511",1606.17822397517,767.331333601562,2445.02511434878
"1512",1736.79144196316,745.337276104863,2728.24560782146
"1513",4158.23548863208,3166.86191795868,5149.60905930548
"1514",881.169263890744,42.2226763622714,1720.11585141922
"1515",2814.48657907946,1536.11401342852,4092.85914473039
"1516",2937.20516253648,1829.46394010504,4044.94638496792
"1517",397.499275336048,-710.390831740445,1505.38938241254
"1518",1344.9914361458,353.621348966839,2336.36152332477
"1519",1919.96089196528,641.589415100039,3198.33236883053
"1520",1590.03126778763,598.562512154221,2581.50002342105
"1521",-161.14660199445,-1068.31474494278,746.021540953878
"1522",894.178247080852,-97.1906537549747,1885.54714791668
"1523",758.665006450406,-28.5360988275131,1545.86611172832
"1524",4092.36929439605,3100.90505102277,5083.83353776934
"1525",1684.28624253309,576.405215745109,2792.16726932107
"1526",1815.02046349627,909.422176983471,2720.61875000906
"1527",1154.14579072756,-124.22559025343,2432.51717170855
"1528",1792.5477557291,514.177536363023,3070.91797509518
"1529",673.767722009653,-165.089360699453,1512.62480471876
"1530",2284.17675089601,1292.80764476632,3275.5458570257
"1531",3173.44394336214,2065.56063343173,4281.32725329255
"1532",5062.81378372762,4071.43509649925,6054.192470956
"1533",959.838566017725,52.6783857652684,1866.99874627018
"1534",1956.07743248722,848.218802890495,3063.93606208394
"1535",3330.61686580995,2339.23779841969,4321.99593320021
"1536",3653.26908878959,2545.38851968561,4761.14965789356
"1537",2706.20773827529,1800.68498959949,3611.73048695108
"1538",1338.80767769156,433.279481520065,2244.33587386305
"1539",2553.96148245838,1648.27558866416,3459.64737625261
"1540",2146.90940210572,1241.38144609601,3052.43735811543
"1541",1309.81013251026,318.340078919406,2301.28018610112
"1542",1324.63514927836,216.628071795409,2432.6422267613
"1543",1189.05455200331,283.376106296304,2094.73299771032
"1544",1096.18421001214,104.799993080245,2087.56842694404
"1545",2643.00121139523,1364.63310199081,3921.36932079964
"1546",790.13574639636,-115.451046732619,1695.72253952534
"1547",-398.912938483394,-1507.88295938402,710.057082417228
"1548",1569.95640000014,-641.646950971645,3781.55975097193
"1549",2862.60052732584,1871.21593347071,3853.98512118098
"1550",2039.278137521,1133.76483454246,2944.79144049955
"1551",3160.72346925776,2169.15801697418,4152.28892154133
"1552",2082.05794043874,1090.57829933658,3073.5375815409
"1553",3095.72218332893,1987.97942503284,4203.46494162502
"1554",-476.16901237248,-1383.54868868147,431.210663936513
"1555",2341.1829056095,1502.34905889197,3180.01675232704
"1556",2054.14320068434,775.565413376569,3332.72098799211
"1557",725.541689847065,-61.9340712396304,1513.01745093376
"1558",1174.97548308658,269.456936081261,2080.4940300919
"1559",-558.888002657998,-1551.63519978872,433.859194472723
"1560",3929.31048515467,3023.77467147157,4834.84629883777
"1561",1715.75689644515,724.200756806392,2707.3130360839
"1562",2577.74742641106,1299.20587122166,3856.28898160046
"1563",3084.67539658715,1806.31147650091,4363.0393166734
"1564",1895.01402988432,787.27524149393,3002.75281827472
"1565",2781.06741521159,1942.21740872133,3619.91742170186
"1566",1790.78207897137,885.250190283611,2696.31396765914
"1567",3183.65986372752,2192.28117649911,4175.03855095592
"1568",2578.11136986802,1586.64783383905,3569.57490589699
"1569",-535.557794536719,-1442.79554322729,371.679954153852
"1570",3501.03810034143,2222.67077417672,4779.40542650614
"1571",768.150150896108,-223.218955233537,1759.51925702575
"1572",3556.3936002812,2771.22018320453,4341.56701735786
"1573",1463.33775554597,557.7614748303,2368.91403626164
"1574",5000.09261860384,4161.20258553501,5838.98265167267
"1575",295.828688191161,-695.547917232692,1287.20529361501
"1576",5726.52389809137,4618.77882594939,6834.26897023335
"1577",4434.22799999977,2222.62464902833,6645.8313509712
"1578",5207.23175711478,4301.70855927101,6112.75495495856
"1579",1875.21666701056,767.349326796667,2983.08400722445
"1580",578.781944756342,-326.82032791621,1484.38421742889
"1581",1686.45932356917,694.996003556186,2677.92264358216
"1582",2468.82135388595,1360.9446381393,3576.6980696326
"1583",5585.05540544924,4477.30913237113,6692.80167852735
"1584",1666.6004501258,675.032710423284,2658.16818982831
"1585",2079.95354528203,971.947563981045,3187.95952658302
"1586",2271.87973558247,707.124986948674,3836.63448421627
"1587",758.760261508889,-234.177171506025,1751.6976945238
"1588",2533.58386931011,1425.83972347985,3641.32801514037
"1589",402.274569327355,-1162.47884298618,1967.02798164089
"1590",1090.01756991672,-189.377035822184,2369.41217565563
"1591",1552.31029448434,713.426117646437,2391.19447132223
"1592",3796.55232577005,2890.95224040425,4702.15241113585
"1593",3836.75022794531,2845.28798755161,4828.21246833901
"1594",1833.94582003313,928.408045981193,2739.48359408508
"1595",1821.72319572618,982.774701752336,2660.67168970003
"1596",657.560155749552,-620.803999171095,1935.9243106702
"1597",4783.24024968753,3877.63381318283,5688.84668619222
"1598",3877.67642731776,2312.5755891388,5442.77726549671
"1599",3578.26080189857,2586.69454955787,4569.82705423926
"1600",1090.01756991672,-189.377035822184,2369.41217565563
"1601",2110.46118756553,1204.86152437171,3016.06085075934
"1602",1292.01670655106,453.096628854983,2130.93678424714
"1603",2926.628110555,1935.25324266067,3918.00297844932
"1604",2304.33340370456,1312.8687631404,3295.79804426872
"1605",3032.03556008695,2040.65280045866,4023.41831971523
"1606",1340.01992987142,61.4599978561182,2618.57986188671
"1607",3686.72031975466,2695.35606266528,4678.08457684404
"1608",3468.73780952781,2190.36863352169,4747.10698553393
"1609",5406.67660883563,4415.22160880189,6398.13160886938
"1610",2579.11325279828,1673.51893394462,3484.70757165195
"1611",1022.39640774665,-256.719067739979,2301.51188323328
"1612",861.487768363893,-416.873733700058,2139.84927042784
"1613",2172.11175938098,1333.14283320287,3011.08068555909
"1614",4460.87894580955,3469.49987841932,5452.25801319979
"1615",67.5155318794705,-923.868899577844,1058.89996333679
"1616",3214.60690954675,2375.69226986629,4053.52154922722
"1617",701.462517968664,-576.904674033916,1979.82970997124
"1618",3042.95192992075,1764.58800983442,4321.31585000708
"1619",3861.75868426522,2753.8656152236,4969.65175330683
"1620",1265.12548548939,273.637554633969,2256.61341634481
"1621",547.732967774806,-359.71092853108,1455.17686408069
"1622",1389.84536080245,398.366787420342,2381.32393418456
"1623",1342.56520561588,435.190242771035,2249.94016846073
"1624",2526.43972725537,1535.07535897852,3517.80409553223
"1625",3057.09065677601,2065.61690592996,4048.56440762207
"1626",1756.80924809234,192.05963081672,3321.55886536796
"1627",4248.95496934375,3257.57746604983,5240.33247263767
"1628",225.954506509603,-1053.15927300049,1505.0682860197
"1629",4444.6837177466,3453.22793695999,5436.13949853321
"1630",691.94524790306,-299.427240638448,1683.31773644457
"1631",2949.92432987184,1671.3643978568,4228.48426188688
"1632",2178.85841919686,1187.39432372236,3170.32251467136
"1633",2553.05679439923,1561.6842683359,3544.42932046256
"1634",350.928683088016,-554.589405212013,1256.44677138805
"1635",2958.53980745361,2119.62738658065,3797.45222832656
"1636",1625.54979258462,347.181155366198,2903.91842980303
"1637",3978.27097752226,3072.67189698246,4883.87005806206
"1638",2202.96499792931,1211.58729597405,3194.34269988457
"1639",2741.33169291759,1633.46456536347,3849.19882047172
"1640",4630.40204809189,3065.65243081646,6195.15166536732
"1641",2204.82583630694,1213.45403447525,3196.19763813863
"1642",4904.64219376819,3913.17631813992,5896.10806939647
"1643",421.824747292874,-569.55924230003,1413.20873688578
"1644",2224.93792511419,1319.33747865899,3130.5383715694
"1645",2243.44471264242,1252.06520969402,3234.82421559082
"1646",3565.026386823,2000.27232726148,5129.78044638452
"1647",1533.95337589375,426.202059147483,2641.70469264002
"1648",3042.2287966446,1477.132759788,4607.3248335012
"1649",2953.92544352601,2168.76280224975,3739.08808480228
"1650",-398.912938483394,-1507.88295938402,710.057082417228
"1651",1821.62879999984,-389.974550971708,4033.23215097138
"1652",1038.07545396695,132.548502356994,1943.60240557691
"1653",1426.8766770221,435.40258303027,2418.35077101392
"1654",3183.75550354738,2075.87232401328,4291.63868308148
"1655",4861.78060549405,4022.89741929127,5700.66379169683
"1656",1288.77320921029,10.412082717856,2567.13433570272
"1657",2295.73165536738,1390.14234597797,3201.3209647568
"1658",852.886246372499,-425.674893430416,2131.44738617541
"1659",887.911473823335,-103.468023463684,1879.29097111035
"1660",912.662228922369,7.05191835815549,1818.27253948658
"1661",3357.21676866484,2518.32679563339,4196.10674169628
"1662",1282.04242359542,290.577425393823,2273.50742179702
"1663",3573.1485248507,2581.77666456322,4564.52038513817
"1664",707.675297919714,-283.80880338792,1699.15939922735
"1665",1678.57343551992,687.189087597715,2669.95778344213
"1666",2697.21183381576,1705.64554491249,3688.77812271904
"1667",2949.92432987184,1671.3643978568,4228.48426188688
"1668",1628.03343308698,722.496281822632,2533.57058435133
"1669",3538.38930938534,2632.8688081864,4443.90981058428
"1670",1183.41333539928,344.472544025293,2022.35412677327
"1671",4494.91662868373,3216.55139636256,5773.2818610049
"1672",2943.68415720923,1952.2146526999,3935.15366171855
"1673",2339.78599407798,1061.42289370167,3618.14909445429
"1674",199.069463926203,-708.370577581334,1106.50950543374
"1675",1070.08096695907,78.6057324662694,2061.55620145188
"1676",3073.49988598518,1794.94979017579,4352.04998179458
"1677",1125.38402075791,17.5098095233857,2233.25823199244
"1678",3653.26908878959,2545.38851968561,4761.14965789356
"1679",1014.63708027456,175.786130844995,1853.48802970413
"1680",4272.71611722834,3367.11307125377,5178.3191632029
"1681",1910.86814973893,1005.26026985063,2816.47602962723
"1682",1645.2534278675,537.388182721953,2753.11867301305
"1683",1021.96549676319,-85.789096880788,2129.72009040718
"1684",1913.38184338379,805.63160137302,3021.13208539455
"1685",2430.65705644601,1439.18964107715,3422.12447181487
"1686",3278.64945078208,2373.04735558136,4184.25154598281
"1687",3699.4343505724,2860.45977574753,4538.40892539728
"1688",3318.12482266946,2326.65231319011,4309.5973321488
"1689",1079.44751573881,173.91579319706,1984.97923828055
"1690",936.717597423445,-54.7713822741256,1928.20657712102
"1691",1800.6863576066,809.316139887904,2792.05657532529
"1692",317.606658787777,-790.144087001165,1425.35740457672
"1693",1324.63514927836,216.628071795409,2432.6422267613
"1694",4798.99955104666,3893.41749965923,5704.58160243408
"1695",1840.45024790283,849.077759361223,2831.82273644443
"1696",390.319729387697,-717.430973377261,1498.07043215266
"1697",2453.46638579277,1175.09954240392,3731.83322918162
"1698",3663.61580499595,2758.03020218949,4569.20140780241
"1699",2077.7104362377,1086.32228183772,3069.09859063767
"1700",1792.45559066421,801.085103903956,2783.82607742446
"1701",4560.20596495883,3568.72159916119,5551.69033075647
"1702",812.155295982474,-93.4550808821812,1717.76567284713
"1703",-658.139285729409,-1650.89176823103,334.613196772215
"1704",2243.72450130584,1252.15837582465,3235.29062678703
"1705",2069.90538367443,505.148008262053,3634.6627590868
"1706",1995.602769787,1090.0157027365,2901.18983683751
"1707",4173.16226386011,3065.30257737289,5281.02195034733
"1708",3274.166605664,1995.7947093068,4552.5385020212
"1709",4013.6564868158,3108.05821566073,4919.25475797087
"1710",3921.59234639446,2813.8485544042,5029.33613838472
"1711",1539.05560441451,753.92663886674,2324.18456996227
"1712",1955.7990240637,677.429555847116,3234.16849228028
"1713",1339.31331426999,60.9458928478514,2617.68073569212
"1714",120.509800000093,-2091.09355097141,2332.1131509716
"1715",4121.53516868865,3215.93306743531,5027.13726994198
"1716",2404.64162658152,1565.75155905295,3243.5316941101
"1717",2061.60058703736,1070.12788944197,3053.07328463274
"1718",2282.96281266674,1291.50369508774,3274.42193024574
"1719",2512.23723829867,1404.49623410728,3619.97824249006
"1720",-585.271105836801,-1694.24544024576,523.703228572159
"1721",3769.75282544346,2778.37810999136,4761.12754089556
"1722",2164.40619640645,1258.81674584221,3069.9956469707
"1723",4368.44545615004,2803.69073680498,5933.2001754951
"1724",-186.018568440458,-1026.78454243432,654.747405553402
"1725",120.509800000093,-2091.09355097141,2332.1131509716
"1726",935.418227330902,-56.0391558589989,1926.8756105208
"1727",2305.73731073222,1197.99306216818,3413.48155929627
"1728",4262.67959426567,3357.00842125225,5168.35076727909
"1729",2753.27068935505,1645.52468933278,3861.01668937731
"1730",2477.21860697715,1485.85077854675,3468.58643540756
"1731",2863.73467005037,1872.26481500755,3855.20452509318
"1732",3771.51094168669,2779.96023594208,4763.06164743129
"1733",2928.76996478156,2023.2412977912,3834.29863177191
"1734",859.231134571976,-249.601731427682,1968.06400057163
"1735",2455.67936994934,1616.7906417996,3294.56809809908
"1736",2107.80190877021,1202.27313423338,3013.33068330705
"1737",1057.38241602997,-50.3698704896783,2165.13470254963
"1738",1922.58812698691,1083.73155690458,2761.44469706925
"1739",-964.538455808505,-1752.05251475564,-177.024396861375
"1740",4102.03524615525,3263.1409152598,4940.92957705071
"1741",1058.80391696261,153.191120849837,1964.41671307538
"1742",3077.69043593843,2238.85770926156,3916.5231626153
"1743",3973.79893781133,3068.14201795127,4879.45585767139
"1744",4405.19199380235,3413.80366786337,5396.58031974133
"1745",764.55688088508,-226.828058402209,1755.94182017237
"1746",2501.64896666426,1510.17414461634,3493.12378871218
"1747",792.498184879575,-113.099838873877,1698.09620863303
"1748",3205.5424396565,1927.1757141076,4483.90916520539
"1749",4344.07501347491,3352.62319917354,5335.52682777628
"1750",3235.1355175625,2396.24471854152,4074.02631658348
"1751",1833.85583700101,840.916876359895,2826.79479764212
"1752",1270.70851309379,279.333435027333,2262.08359116025
"1753",2912.25268856852,2006.66099374789,3817.84438338914
"1754",1941.71709301284,376.956609222446,3506.47757680323
"1755",2337.83417616669,1230.08949650616,3445.57885582723
"1756",869.159695909045,-122.309432049654,1860.62882386775
"1757",2709.29786138444,1717.85150928655,3700.74421348234
"1758",2316.62246435862,1325.05740650388,3308.18752221337
"1759",-743.565070648007,-1650.80310889333,163.672967597316
"1760",2345.34746038367,1439.80702248587,3250.88789828147
"1761",5833.82332981315,4842.44608849289,6825.20057113341
"1762",5788.86567040447,4883.27062146998,6694.46071933897
"1763",2020.88041286746,913.142148564483,3128.61867717044
"1764",988.061368535651,200.543158125207,1775.5795789461
"1765",-161.14660199445,-1068.31474494278,746.021540953878
"1766",5147.78388268894,4040.04054197569,6255.52722340218
"1767",3978.27097752226,3072.67189698246,4883.87005806206
"1768",1640.49244291102,855.267969864267,2425.71691595777
"1769",2635.47961908245,1644.0174582646,3626.9417799003
"1770",1680.13804204504,839.373936243534,2520.90214784655
"1771",3076.53213150554,2085.05536154002,4068.00890147107
"1772",3358.06378660312,2079.69786874123,4636.42970446501
"1773",1907.25171007225,628.704230651306,3185.7991894932
"1774",1864.18433603021,585.81682564642,3142.55184641399
"1775",2438.34601628303,1446.96543215342,3429.72660041264
"1776",2397.26800538724,1118.90470063498,3675.6313101395
"1777",1896.89701721145,905.424830021708,2888.36920440118
"1778",2603.83593124763,1764.93345020274,3442.73841229251
"1779",2664.0421285766,1672.67365108315,3655.41060607004
"1780",4630.40204809189,3065.65243081646,6195.15166536732
"1781",698.359465879917,-409.387661990474,1806.10659375031
"1782",3900.81677886146,2909.44723472715,4892.18632299577
"1783",1205.31482800887,-73.0532453648771,2483.68290138261
"1784",607.95938904561,-383.518159264535,1599.43693735576
"1785",2368.89460342897,1463.28187090051,3274.50733595743
"1786",2961.21353283386,1853.45815860182,4068.9689070659
"1787",2151.31102198091,1159.84267045167,3142.77937351014
